source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Audi Q3,2019,II 35 TDI 150 BUSINESS LINE QUATTRO,5,Dies.,Mécanique,175 (wltp),44 040 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 BUSINESS LINE S TRONIC 7,5,Dies.,Automatique,153 (wltp),46 440 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 DESIGN,5,Dies.,Mécanique,133 (wltp),43 140 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 DESIGN LUXE QUATTRO,5,Dies.,Mécanique,184 (wltp),47 940 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 DESIGN LUXE S TRONIC 7,5,Dies.,Automatique,157 (wltp),50 340 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 DESIGN QUATTRO,5,Dies.,Mécanique,175 (wltp),42 740 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 DESIGN S TRONIC 7,5,Dies.,Automatique,153 (wltp),45 790 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 LIMITED QUATTRO,5,Dies.,Mécanique,143 (nedc),42 500 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 LIMITED S TRONIC 7,5,Dies.,Automatique,120 (nedc),42 400 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 QUATTRO,5,Dies.,Mécanique,175 (wltp),39 360 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 QUATTRO DESIGN LUXE S TRONIC 7,5,Dies.,Automatique,181 (wltp),52 540 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 QUATTRO DESIGN S TRONIC 7,5,Dies.,Automatique,180 (wltp),47 440 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 S LINE S TRONIC 7,5,Dies.,Automatique,197 (wltp),49 990 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TDI 150 S TRONIC 7,5,Dies.,Automatique,153 (wltp),42 240 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TFSI 150,5,Ess.,Mécanique,149 (wltp),37 070 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TFSI 150 BUSINESS LINE,5,Ess.,Mécanique,149 (wltp),40 270 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
Audi Q3,2019,II 35 TFSI 150 BUSINESS LINE S TRONIC 7,5,Ess.,Automatique,153 (wltp),42 690 €,https://www.caradisiac.com/fiches-techniques/modele--audi-q3-2e-generation/2019/,AUDI,Q3,2019,Very Exact match,Partial match,Very Exact match
