source_model,source_year,model_alternative,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_annee
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II D240 14CV 4WD S BVA9,5,Dies./Elec.,Automatique,156 (nedc),55 350 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II D240 14CV 4WD SE BVA9,5,Dies./Elec.,Automatique,156 (nedc),60 700 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II D240 4WD BUSINESS BVA9,5,Dies.,Automatique,156 (nedc),52 549 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II D240 4WD R-DYNAMIC BUSINESS BVA9,5,Dies.,Automatique,156 (nedc),55 099 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II D240 AWD BUSINESS BVA9,5,Dies.,Automatique,181 (wltp),52 549 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II D240 AWD R-DYNAMIC BUSINESS BVA9,5,Dies.,Automatique,181 (wltp),55 099 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD BUSINESS BVA9,5,Ess.,Automatique,173 (nedc),47 699 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD BVA9,5,Ess./Elec.,Automatique,173 (nedc),46 050 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD HSE BVA9,5,Ess./Elec.,Automatique,173 (nedc),61 550 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD R-DYNAMIC BUSINESS BVA9,5,Ess.,Automatique,173 (nedc),50 199 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD R-DYNAMIC BVA9,5,Ess.,Automatique,173 (nedc),48 550 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD R-DYNAMIC HSE BVA9,5,Ess.,Automatique,173 (nedc),64 000 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD R-DYNAMIC S BVA9,5,Ess.,Automatique,173 (nedc),53 650 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD R-DYNAMIC SE BVA9,5,Ess.,Automatique,173 (nedc),58 900 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD S BVA9,5,Ess./Elec.,Automatique,173 (nedc),51 150 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 4WD SE BVA9,5,Ess./Elec.,Automatique,173 (nedc),56 450 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 AWD BUSINESS BVA9,5,Ess.,Automatique,204 (wltp),47 699 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 AWD R-DYNAMIC BUSINESS BVA9,5,Ess.,Automatique,204 (wltp),50 199 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX 4WD AUTOBIOGRAPHY BVA,5,Ess./Bio.,Automatique,175 (nedc),71 250 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX 4WD BVA9,5,Ess./Bio.,Automatique,175 (nedc),45 850 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX 4WD HSE BVA9,5,Ess./Bio.,Automatique,175 (nedc),61 550 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX 4WD NOLITA EDITION BVA8,5,Ess./Bio.,Automatique,175 (nedc),55 850 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX 4WD S BVA9,5,Ess./Bio.,Automatique,175 (nedc),51 000 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX 4WD SE BVA9,5,Ess./Bio.,Automatique,196 (wltp),56 300 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX MHEV 4WD R-DYNAMIC BVA9,5,Ess./Bio.,Automatique,175 (nedc),48 350 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX MHEV 4WD R-DYNAMIC HSE BVA9,5,Ess./Bio.,Automatique,196 (wltp),63 850 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX MHEV 4WD R-DYNAMIC S BVA9,5,Ess./Bio.,Automatique,196 (wltp),53 500 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P200 FLEX MHEV 4WD R-DYNAMIC SE BVA9,5,Ess./Bio.,Automatique,196 (wltp),58 750 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD BVA,5,Ess.,Automatique,175 (nedc),50 300 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD FIRST EDITION BVA9,5,Ess./Elec.,Automatique,173 (nedc),71 550 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD HSE BVA,5,Ess.,Automatique,175 (nedc),65 150 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD R-DYNAMIC BVA9,5,Ess.,Automatique,175 (nedc),52 850 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD R-DYNAMIC HSE BVA,5,Ess.,Automatique,175 (nedc),67 600 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD R-DYNAMIC S BVA9,5,Ess.,Automatique,175 (nedc),57 250 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD R-DYNAMIC SE BVA,5,Ess.,Automatique,175 (nedc),62 550 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD S BVA9,5,Ess.,Automatique,175 (nedc),54 750 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 15CV 4WD SE BVA,5,Ess.,Automatique,175 (nedc),60 050 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 4WD AUTOBIOGRAPHY BVA,5,Ess.,Automatique,175 (nedc),72 750 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 4WD BUSINESS BVA9,5,Ess.,Automatique,173 (nedc),51 949 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 4WD R-DYNAMIC BUSINESS BVA9,5,Ess.,Automatique,173 (nedc),54 499 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 AWD BUSINESS BVA9,5,Ess.,Automatique,205 (wltp),51 949 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P250 AWD R-DYNAMIC BUSINESS BVA9,5,Ess.,Automatique,205 (wltp),54 999 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD BVA9,5,Ess.,Automatique,174 (nedc),54 950 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD HSE BVA9,5,Ess.,Automatique,174 (nedc),69 700 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD R-DYNAMIC BVA9,5,Ess.,Automatique,174 (nedc),57 400 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD R-DYNAMIC HSE BVA9,5,Ess.,Automatique,174 (nedc),72 250 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD R-DYNAMIC S BVA9,5,Ess.,Automatique,174 (nedc),61 850 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD R-DYNAMIC SE BVA9,5,Ess.,Automatique,174 (nedc),67 150 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD S BVA9,5,Ess.,Automatique,174 (nedc),59 400 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 19CV 4WD SE BVA9,5,Ess.,Automatique,174 (nedc),64 700 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD AUTOBIOGRAPHY BVA,5,Ess.,Automatique,174 (nedc),77 100 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD BUSINESS BVA9,5,Ess.,Automatique,185 (nedc),56 599 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD BVA9,5,Ess./Elec.,Automatique,185 (nedc),54 950 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD HSE BVA9,5,Ess./Elec.,Automatique,185 (nedc),69 700 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD R-DYNAMIC BUSINESS BVA9,5,Ess.,Automatique,185 (nedc),59 049 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD R-DYNAMIC BVA9,5,Ess./Elec.,Automatique,185 (nedc),57 400 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD R-DYNAMIC HSE BVA9,5,Ess./Elec.,Automatique,185 (nedc),72 250 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD R-DYNAMIC S BVA9,5,Ess./Elec.,Automatique,185 (nedc),61 850 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD R-DYNAMIC SE BVA9,5,Ess./Elec.,Automatique,185 (nedc),67 150 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD S BVA9,5,Ess./Elec.,Automatique,185 (nedc),59 400 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300 4WD SE BVA9,5,Ess./Elec.,Automatique,185 (nedc),64 700 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2020,RANGE ROVER EVOQUE,II P300E PHEV 4WD AUTOBIOGRAPHY BVA,5,Ess./Elec.,Automatique,44 (wltp),75 650 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque-2/2020/,LAND ROVER,RANGE ROVER EVOQUE,2020,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 150 9CV PURE,5,Dies.,Mécanique,154 (nedc),37 030 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 150 9CV SE,5,Dies.,Mécanique,154 (nedc),40 930 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 150 BUSINESS,5,Dies.,Mécanique,113 (nedc),38 733 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 150 LANDMARK EDITION,5,Dies.,Mécanique,154 (nedc),48 600 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 150 PURE,5,Dies.,Mécanique,113 (nedc),36 750 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 150 SE,5,Dies.,Mécanique,113 (nedc),40 650 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 150 SE DYNAMIC,5,Dies.,Mécanique,154 (nedc),45 530 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) ED4 EXECUTIVE,5,Dies.,Mécanique,113 (nedc),43 064 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SD4 240 AUTOBIOGRAPHY BVA,5,Dies.,Automatique,153 (nedc),70 300 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SD4 240 EXECUTIVE BVA,5,Dies.,Automatique,153 (nedc),55 614 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SD4 240 HSE BVA,5,Dies.,Automatique,153 (nedc),61 650 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SD4 240 HSE DYNAMIC BVA,5,Dies.,Automatique,153 (nedc),64 250 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SD4 240 SE BVA,5,Dies.,Automatique,153 (nedc),53 200 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SD4 240 SE DYNAMIC BVA,5,Dies.,Automatique,153 (nedc),57 800 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SI4 240 AUTOBIOGRAPHY BVA,5,Ess.,Automatique,188 (nedc),65 380 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SI4 240 HSE BVA,5,Ess.,Automatique,188 (nedc),56 780 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SI4 240 HSE DYNAMIC BVA,5,Ess.,Automatique,188 (nedc),59 380 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SI4 240 PURE BVA,5,Ess.,Automatique,188 (nedc),44 430 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
Land Rover Evoque,2018,RANGE ROVER EVOQUE,(2) SI4 240 SE BVA,5,Ess.,Automatique,188 (nedc),48 330 €,https://www.caradisiac.com/fiches-techniques/modele--land-rover-range-rover-evoque/,LAND ROVER,RANGE ROVER EVOQUE,2018,Very Exact match,Very Exact match,Very Exact match
