source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Seat Arona,2019,1.0 TGI 90 S/S STYLE BV6,5,Ess./GNV,Mécanique,104 (wltp),23 000 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.0 TGI 90 S/S XCELLENCE BV6,5,Ess./GNV,Mécanique,105 (wltp),25 800 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.0 TSI 95 S/S BLACK EDITION,5,Ess.,Mécanique,108 (nedc),17 650 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.5 TSI 150 ACT S/S FR BV6,5,Ess.,Mécanique,130 (wltp),26 600 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 115 S/S FR BV6,5,Dies.,Mécanique,113 (nedc),25 920 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 115 S/S STYLE BUSINESS BV6,5,Dies.,Mécanique,113 (nedc),23 360 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 115 S/S STYLE BV6,5,Dies.,Mécanique,113 (nedc),22 370 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 115 S/S XCELLENCE BV6,5,Dies.,Mécanique,113 (nedc),24 820 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S&S REFERENCE,5,Dies.,Mécanique,124 (wltp),20 800 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S&S STYLE,5,Dies.,Mécanique,125 (wltp),24 100 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S&S STYLE BUSINESS,5,Dies.,Mécanique,126 (wltp),24 790 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S&S XCELLENCE,5,Dies.,Mécanique,125 (wltp),26 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S/S STYLE BUSINESS DSG7,5,Dies.,Automatique,135 (wltp),26 190 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S/S STYLE DSG7,5,Dies.,Automatique,134 (wltp),25 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S/S URBAN,5,Dies.,Mécanique,126 (wltp),25 485 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S/S URBAN DSG7,5,Dies.,Automatique,135 (wltp),26 885 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S/S URBAN SPORT LINE,5,Dies.,Mécanique,129 (wltp),27 000 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S/S URBAN SPORT LINE DSG7,5,Dies.,Automatique,138 (wltp),28 400 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2019,1.6 TDI 95 S/S XCELLENCE DSG7,5,Dies.,Automatique,135 (wltp),28 300 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2019/,SEAT,ARONA,2019,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S FR BV6,5,Ess.,Mécanique,121 (wltp),25 100 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S FR DSG7,5,Ess.,Automatique,135 (wltp),26 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S STYLE BUSINESS BV6,5,Ess.,Mécanique,121 (wltp),21 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S STYLE BUSINESS DSG7,5,Ess.,Automatique,134 (wltp),23 390 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S STYLE BV6,5,Ess.,Mécanique,120 (wltp),21 300 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S STYLE DSG7,5,Ess.,Automatique,133 (wltp),22 700 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S XCELLENCE BV6,5,Ess.,Mécanique,120 (wltp),24 100 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 110 S&S XCELLENCE DSG7,5,Ess.,Automatique,134 (wltp),25 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S FR BV6,5,Ess.,Mécanique,132 (wltp),25 100 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S FR DSG7,5,Ess.,Automatique,135 (wltp),26 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S STYLE BUSINESS BV6,5,Ess.,Mécanique,132 (wltp),21 990 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S STYLE BUSINESS DSG7,5,Ess.,Automatique,135 (wltp),23 390 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S STYLE BV6,5,Ess.,Mécanique,131 (wltp),21 300 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S STYLE DSG7,5,Ess.,Automatique,134 (wltp),22 700 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S XCELLENCE BV6,5,Ess.,Mécanique,131 (wltp),24 100 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S&S XCELLENCE DSG7,5,Ess.,Automatique,135 (wltp),25 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S/S URBAN SPORT LINE BV6,5,Ess.,Mécanique,135 (wltp),24 300 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 115 S/S URBAN SPORT LINE DSG7,5,Ess.,Automatique,138 (wltp),25 700 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 95 S&S REFERENCE,5,Ess.,Mécanique,127 (wltp),16 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 95 S&S STYLE,5,Ess.,Mécanique,128 (wltp),20 700 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 95 S&S STYLE BUSINESS,5,Ess.,Mécanique,128 (wltp),21 390 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 95 S&S XCELLENCE,5,Ess.,Mécanique,128 (wltp),23 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 95 S/S URBAN,5,Ess.,Mécanique,129 (wltp),22 085 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 ECOTSI 95 S/S URBAN SPORT LINE,5,Ess.,Mécanique,130 (wltp),23 600 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 TGI 90 S/S STYLE BUSINESS BV6,5,Ess./GNV,Mécanique,105 (wltp),23 590 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 TGI 90 S/S STYLE BV6,5,Ess./GNV,Mécanique,104 (wltp),23 000 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.0 TGI 90 S/S XCELLENCE BV6,5,Ess./GNV,Mécanique,105 (wltp),25 800 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.5 TSI 150 ACT S/S FR BV6,5,Ess.,Mécanique,130 (wltp),26 600 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.5 TSI ACT 150 S/S FR DSG7,5,Ess.,Automatique,140 (wltp),28 000 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.5 TSI ACT 150 S/S XCELLENCE DSG7,5,Ess.,Automatique,140 (wltp),27 000 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 115 S/S FR BV6,5,Dies.,Mécanique,113 (nedc),25 920 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 115 S/S STYLE BUSINESS BV6,5,Dies.,Mécanique,113 (nedc),23 360 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 115 S/S STYLE BV6,5,Dies.,Mécanique,113 (nedc),22 370 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 115 S/S XCELLENCE BV6,5,Dies.,Mécanique,113 (nedc),24 820 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S&S REFERENCE,5,Dies.,Mécanique,124 (wltp),20 800 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S&S STYLE,5,Dies.,Mécanique,125 (wltp),24 100 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S&S STYLE BUSINESS,5,Dies.,Mécanique,126 (wltp),24 790 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S&S XCELLENCE,5,Dies.,Mécanique,125 (wltp),26 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S/S STYLE BUSINESS DSG7,5,Dies.,Automatique,135 (wltp),26 190 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S/S STYLE DSG7,5,Dies.,Automatique,134 (wltp),25 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S/S URBAN,5,Dies.,Mécanique,126 (wltp),25 485 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S/S URBAN DSG7,5,Dies.,Automatique,135 (wltp),26 885 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S/S URBAN SPORT LINE,5,Dies.,Mécanique,129 (wltp),27 000 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S/S URBAN SPORT LINE DSG7,5,Dies.,Automatique,138 (wltp),28 400 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2020,1.6 TDI 95 S/S XCELLENCE DSG7,5,Dies.,Automatique,135 (wltp),28 300 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2020/,SEAT,ARONA,2020,Very Exact match,Partial match,Very Exact match
Seat Arona,2023,(2) 1.0 ECOTSI 95 S&S REFERENCE,5,Ess.,Mécanique,124 (wltp),18 770 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2023/,SEAT,ARONA,2023,Very Exact match,Partial match,Very Exact match
Seat Arona,2023,(2) 1.0 ECOTSI 95 S/S URBAN,5,Ess.,Mécanique,124 (wltp),24 570 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2023/,SEAT,ARONA,2023,Very Exact match,Partial match,Very Exact match
Seat Arona,2023,(2) 1.0 TSI 110 CH START/STOP FR BVM6,5,Ess.,Mécanique,120 (wltp),31 500 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2023/,SEAT,ARONA,2023,Very Exact match,Partial match,Very Exact match
Seat Arona,2023,(2) 1.0 TSI 110 CH START/STOP XPERIENCE DSG7,5,Ess.,Automatique,135 (wltp),31 750 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2023/,SEAT,ARONA,2023,Very Exact match,Partial match,Very Exact match
Seat Arona,2023,(2) 1.0 TSI 110 START/STOP BUSINESS BVM6,5,Ess.,Mécanique,121 (wltp),25 070 €,https://www.caradisiac.com/fiches-techniques/modele--seat-arona/2023/,SEAT,ARONA,2023,Very Exact match,Partial match,Very Exact match
