source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Renault Captur,2019,II 1.3 TCE 130 FAP INTENS,5,Ess.,Mécanique,147 (wltp),25 750 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.3 TCE 130 FAP INTENS EDC,5,Ess.,Automatique,145 (wltp),27 550 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.3 TCE 130 FAP ZEN,5,Ess.,Mécanique,142 (wltp),23 250 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.3 TCE 130 FAP ZEN EDC,5,Ess.,Automatique,141 (wltp),25 050 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.3 TCE 155 FAP INITIALE PARIS EDC,5,Ess.,Automatique,145 (wltp),31 950 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.3 TCE 155 FAP INTENS EDC,5,Ess.,Automatique,145 (wltp),28 450 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.5 BLUE DCI 115 BUSINESS,5,Dies.,Mécanique,125 (wltp),24 950 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.5 BLUE DCI 115 BUSINESS EDC,5,Dies.,Automatique,124 (wltp),26 750 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
Renault Captur,2019,II 1.5 BLUE DCI 115 INITIALE PARIS EDC,5,Dies.,Automatique,130 (wltp),32 150 €,https://www.caradisiac.com/fiches-techniques/modele--renault-captur-2/2019/,RENAULT,CAPTUR,2019,Very Exact match,Partial match,Very Exact match
