source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Mercedes-Benz Classe B,2018,II (2) 160 SENSATION 7G-DCT,5,Ess.,Automatique,132 (nedc),31 800 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 7CV SENSATION 7G-DCT,5,Ess.,Automatique,138 (nedc),34 150 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 BLUEEFFICENCY BUSINESS EDITION,5,Ess.,Mécanique,122 (nedc),30 950 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 BLUEEFFICENCY EDITION INTUITION,5,Ess.,Mécanique,122 (nedc),27 800 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 BUSINESS EDITION,5,Ess.,Mécanique,148 (nedc),31 050 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 BUSINESS EDITION 7G-DCT,5,Ess.,Automatique,138 (nedc),33 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 BUSINESS EXECUTIVE EDITION,5,Ess.,Mécanique,148 (nedc),34 650 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 BUSINESS EXECUTIVE EDITION 7G-DCT,5,Ess.,Automatique,138 (nedc),36 900 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D BLUEEFFICIENCY EDITION INTUITION,5,Dies.,Mécanique,94 (nedc),29 950 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D BUSINESS 7G-DCT,5,Dies.,Automatique,107 (nedc),28 000 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D BUSINESS EDITION,5,Dies.,Mécanique,106 (nedc),32 600 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D BUSINESS EDITION 7G-DCT,5,Dies.,Automatique,107 (nedc),34 850 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D BUSINESS EXECUTIVE EDITION,5,Dies.,Mécanique,106 (nedc),36 200 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D BUSINESS EXECUTIVE EDITION 7G-DCT,5,Dies.,Automatique,107 (nedc),38 450 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D FASCINATION,5,Dies.,Mécanique,106 (nedc),38 450 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D FASCINATION 7G-DCT,5,Dies.,Automatique,107 (nedc),40 700 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D INSPIRATION,5,Dies.,Mécanique,106 (nedc),31 600 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D INSPIRATION 7G-DCT,5,Dies.,Automatique,107 (nedc),33 850 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D INTUITION,5,Dies.,Mécanique,106 (nedc),29 450 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D INTUITION 7G-DCT,5,Dies.,Automatique,107 (nedc),31 700 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D SENSATION,5,Dies.,Mécanique,113 (nedc),33 450 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D SENSATION 7G-DCT,5,Dies.,Automatique,113 (nedc),35 700 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D SPORT EDITION,5,Dies.,Mécanique,106 (nedc),33 850 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 D SPORT EDITION BVA7,5,Dies.,Automatique,107 (nedc),36 100 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 FASCINATION,5,Ess.,Mécanique,148 (nedc),36 900 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 FASCINATION 7G-DCT,5,Ess.,Automatique,138 (nedc),39 150 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 INSPIRATION,5,Ess.,Mécanique,148 (nedc),30 050 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 INTUITION,5,Ess.,Mécanique,148 (nedc),27 900 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 SENSATION,5,Ess.,Mécanique,148 (nedc),31 900 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 SPORT EDITION,5,Ess.,Mécanique,148 (nedc),32 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 SPORT EDITION BVA7,5,Ess.,Automatique,138 (nedc),34 550 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 180 STARLIGHT EDITION 7G-DCT,5,Ess.,Automatique,138 (nedc),34 900 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 BUSINESS EDITION,5,Ess.,Mécanique,141 (nedc),33 700 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 BUSINESS EDITION 7G-DCT,5,Ess.,Automatique,142 (nedc),35 950 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 BUSINESS EXECUTIVE EDITION,5,Ess.,Mécanique,141 (nedc),37 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 BUSINESS EXECUTIVE EDITION 7G-DCT,5,Ess.,Automatique,142 (nedc),39 550 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 CDI FASCINATION,5,Dies.,Mécanique,122 (nedc),40 100 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D BUSINESS EDITION,5,Dies.,Mécanique,122 (nedc),34 250 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D BUSINESS EDITION 4MATIC 7G-DCT,5,Dies.,Automatique,141 (nedc),39 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D BUSINESS EDITION 7G-DCT,5,Dies.,Automatique,141 (nedc),35 450 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D BUSINESS EXECUTIVE EDITION,5,Dies.,Mécanique,122 (nedc),37 850 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D BUSINESS EXECUTIVE EDITION 4MATIC 7G-DCT,5,Dies.,Automatique,141 (nedc),42 900 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D BUSINESS EXECUTIVE EDITION 7G-DCT,5,Dies.,Automatique,141 (nedc),39 050 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D FASCINATION 4MATIC 7G-DCT,5,Dies.,Automatique,141 (nedc),45 150 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D FASCINATION 7G-DCT,5,Dies.,Automatique,141 (nedc),41 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D INSPIRATION,5,Dies.,Mécanique,122 (nedc),33 250 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D INSPIRATION 4MATIC 7G-DCT,5,Dies.,Automatique,141 (nedc),38 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D INSPIRATION 7G-DCT,5,Dies.,Automatique,141 (nedc),34 450 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D INTUITION,5,Dies.,Mécanique,122 (nedc),31 100 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D INTUITION 4MATIC 7G-DCT,5,Dies.,Automatique,141 (nedc),36 150 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D INTUITION 7G-DCT,5,Dies.,Automatique,141 (nedc),32 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D SENSATION,5,Dies.,Mécanique,128 (nedc),35 100 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D SENSATION 4MATIC 7G-DCT,5,Dies.,Automatique,141 (nedc),40 150 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D SENSATION 7G-DCT,5,Dies.,Automatique,141 (nedc),36 300 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D SPORT EDITION,5,Dies.,Mécanique,122 (nedc),35 500 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D SPORT EDITION 7G-DCT,5,Dies.,Automatique,141 (nedc),36 700 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 D STARLIGHT EDITION 7G-DCT,5,Dies.,Automatique,141 (nedc),37 050 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 FASCINATION,5,Ess.,Mécanique,141 (nedc),39 550 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 FASCINATION 7G-DCT,5,Ess.,Automatique,142 (nedc),41 800 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 SENSATION,5,Ess.,Mécanique,141 (nedc),34 550 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 SENSATION 7G-DCT,5,Ess.,Automatique,142 (nedc),36 800 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 SPORT EDITION,5,Ess.,Mécanique,141 (nedc),34 950 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 SPORT EDITION 7G-DCT,5,Ess.,Automatique,142 (nedc),37 200 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 200 STARLIGHT EDITION 7G-DCT,5,Ess.,Automatique,142 (nedc),37 550 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 220 CDI SENSATION 7G-DCT,5,Dies.,Automatique,138 (nedc),40 250 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 220 D BUSINESS EDITION 4MATIC,5,Dies.,Automatique,140 (nedc),41 600 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 220 D BUSINESS EDITION 7G-DCT,5,Dies.,Automatique,138 (nedc),39 400 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 220 D BUSINESS EXECUTIVE EDITION 4MATIC,5,Dies.,Automatique,140 (nedc),45 200 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
Mercedes-Benz Classe B,2018,II (2) 220 D BUSINESS EXECUTIVE EDITION 7G-DCT,5,Dies.,Automatique,138 (nedc),43 000 €,https://www.caradisiac.com/fiches-techniques/modele--mercedes-classe-b-2/2018/,MERCEDES,CLASSE B,2018,Very Exact match,Partial match,Very Exact match
