source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Volvo XC40,2019,D3 150 ADBLUE AWD R-DESIGN BV6,5,Dies.,Mécanique,139 (nedc),43 370 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 150 ADBLUE AWD R-DESIGN GEARTRONIC 8,5,Dies.,Automatique,166 (wltp),45 850 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 150 ADBLUE R-DESIGN BV6,5,Dies.,Mécanique,144 (wltp),41 750 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 150 ADBLUE R-DESIGN GEARTRONIC 8,5,Dies.,Automatique,157 (wltp),43 750 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 ADBLUE 150 BUSINESS AWD BV6,5,Dies.,Mécanique,139 (nedc),40 870 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 ADBLUE 150 BUSINESS BV6,5,Dies.,Mécanique,143 (wltp),39 350 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 ADBLUE 150 BUSINESS GEARTRONIC 8,5,Dies.,Automatique,156 (wltp),41 350 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 ADBLUE 150 BV6,5,Dies.,Mécanique,127 (nedc),34 750 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 ADBLUE 150 GEARTRONIC 8,5,Dies.,Automatique,131 (nedc),36 750 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
Volvo XC40,2019,D3 ADBLUE 150 INSCRIPTION AWD BV6,5,Dies.,Mécanique,139 (nedc),42 970 €,https://www.caradisiac.com/fiches-techniques/modele--volvo-xc40/2019/,VOLVO,XC40,2019,Very Exact match,Partial match,Very Exact match
