source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Jeep Compass,2022,II (2) 1.3 GSE T4 130 BVM6 BROOKLYN EDITION,5,Ess.,Mécanique,158 (wltp),32 350 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 130 BVM6 BUSINESS,5,Ess.,Mécanique,152 (wltp),31 350 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 130 BVM6 LIMITED,5,Ess.,Mécanique,153 (wltp),34 350 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 130 BVM6 LONGITUDE,5,Ess.,Mécanique,152 (wltp),29 850 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 130 LIMITED,5,Ess.,Mécanique,152 (wltp),35 200 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 130 LONGITUDE,5,Ess.,Mécanique,152 (wltp),32 200 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 130 LONGITUDE PACK BUSINESS,5,Ess.,Mécanique,152 (wltp),33 700 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 130 NIGHT EAGLE BVM6,5,Ess.,Mécanique,152 (wltp),34 200 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 80TH ANNIVERSARY BVR,5,Ess.,Automatique,157 (wltp),39 200 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 BVR6 BROOKLYN EDITION,5,Ess.,Automatique,157 (wltp),34 350 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 BVR6 BUSINESS,5,Ess.,Automatique,153 (wltp),33 350 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 BVR6 LIMITED,5,Ess.,Automatique,153 (wltp),36 350 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 BVR6 LONGITUDE,5,Ess.,Automatique,153 (wltp),31 850 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 BVR6 S,5,Ess.,Automatique,156 (wltp),39 350 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 BVR6 S AT6 LONGITUDE,5,Ess./Elec.,Automatique,NC,43 600 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 LIMITED BVR,5,Ess.,Automatique,152 (wltp),37 200 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 LONGITUDE BVR,5,Ess.,Automatique,152 (wltp),34 200 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 LONGITUDE PACK BUSINESS BVR,5,Ess.,Automatique,152 (wltp),36 000 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 150 S BVR S,5,Ess.,Automatique,156 (wltp),41 200 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 190 PHEV AT6 4XE EAWD BROOKLYN EDITION,5,Ess./Elec.,Automatique,NC,43 000 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 190 PHEV AT6 4XE EAWD LIMITED,5,Ess./Elec.,Automatique,NC,44 500 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 240 PHEV AT6 4XE EAWD S,5,Ess./Elec.,Automatique,NC,47 500 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 GSE T4 240 PHEV AT6 4XE EAWD TRAILHAWK,5,Ess./Elec.,Automatique,NC,46 000 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 PHEV T4 190 4XE 80TH ANNIVERSARY,5,Ess./Elec.,Automatique,45 (wltp),47 700 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 PHEV T4 190 4XE EAWD 80TH ANNIVERSARY AT6,5,Ess./Elec.,Automatique,NC,48 600 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
Jeep Compass,2022,II (2) 1.3 PHEV T4 190 4XE EAWD LIMITED AT6,5,Ess./Elec.,Automatique,45 (wltp),48 750 €,https://www.caradisiac.com/fiches-techniques/modele--jeep-compass-2/2022/,JEEP,COMPASS,2022,Very Exact match,Partial match,Very Exact match
