source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Ford Tourneo Connect,2019,II (2) 1.5 ECOBLUE 120 S/S TREND,5,Dies.,Mécanique,145 (wltp),26 060 €,https://www.caradisiac.com/fiches-techniques/modele--ford-tourneo-connect-2/2019/,FORD,TOURNEO CONNECT,2019,Very Exact match,Partial match,Very Exact match
Ford Tourneo Connect,2019,II (2) 1.5 ECOBLUE 120 S/S TREND POWERSHIFT,5,Dies.,Automatique,168 (wltp),27 760 €,https://www.caradisiac.com/fiches-techniques/modele--ford-tourneo-connect-2/2019/,FORD,TOURNEO CONNECT,2019,Very Exact match,Partial match,Very Exact match
Ford Tourneo Connect,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--ford-tourneo-connect-2/2019/,FORD,TOURNEO CONNECT,2019,Very Exact match,Partial match,Very Exact match
Ford Tourneo Connect,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ford-tourneo-connect-2/2019/,FORD,TOURNEO CONNECT,2019,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 120 PHEV 320 L1H1 TREND BUSINESS,4,Ess./Elec.,Automatique,81 (wltp),56 550 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 120 PHEV 340 L1H1 AMBIENTE,4,Ess./Elec.,Automatique,NC,52 548 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 120 PHEV 340 L1H1 LIMITED,4,Ess./Elec.,Automatique,NC,58 812 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 120 PHEV 340 L1H1 TREND BUSINESS,4,Ess./Elec.,Automatique,NC,54 528 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 120 PHEV 340 L1H2 AMBIENTE,4,Ess./Elec.,Automatique,NC,52 548 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 120 PHEV 340 L1H2 LIMITED,4,Ess./Elec.,Automatique,NC,58 812 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 120 PHEV 340 L1H2 TREND BUSINESS,4,Ess./Elec.,Automatique,NC,54 528 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 126 PHEV 320 L1H1 TREND BUSINESS,4,Ess./Elec.,Automatique,70 (nedc),56 550 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 126 PHEV 340 L1H1 AMBIENTE,4,Ess./Elec.,Automatique,223 (wltp),52 548 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 126 PHEV 340 L1H1 LIMITED,4,Ess./Elec.,Automatique,221 (wltp),58 812 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 1.0 ECOBOOST 126 PHEV 340 L1H1 TREND BUSINESS,4,Ess./Elec.,Automatique,218 (wltp),54 528 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOB185 320 L1H1 AUTO CREW CAB APP MS-RT,5,Dies.,Automatique,207 (wltp),64 788 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 320 6CV L1H2 AMBIENTE,4,Dies.,Mécanique,137 (nedc),33 249 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 320 6CV L2H2 AMBIENTE,4,Dies.,Mécanique,137 (nedc),34 250 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 320 L1H1 AMBIENTE,4,Dies.,Mécanique,137 (nedc),32 199 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 320 L1H2 AMBIENTE,4,Dies.,Mécanique,137 (nedc),32 559 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 320 L2H1 AMBIENTE,4,Dies.,Mécanique,137 (nedc),33 200 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 320 L2H2 AMBIENTE,4,Dies.,Mécanique,137 (nedc),33 560 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 6CV 320 L1H1 AMBIENTE,4,Dies.,Mécanique,137 (nedc),32 889 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 105 MHEV 6CV 320 L2H1 AMBIENTE,4,Dies.,Mécanique,137 (nedc),33 890 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L1H2 ACTIVE,4,Dies.,Mécanique,NC,40 332 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L1H2 AUTO ACTIVE,4,Dies.,Automatique,NC,42 132 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L2H1 CABINE APPROFONDIE TRAIL CREW CAB,4,Dies.,Mécanique,NC,40 758 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L2H1 TRAIL CREW CAB,4,Dies.,Mécanique,154 (nedc),40 398 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L2H2 ACTIVE,4,Dies.,Mécanique,NC,41 352 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L2H2 ACTIVE AUTO,4,Dies.,Automatique,NC,43 152 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L2H2 CABINE APPROFONDIE TRAIL CREW CAB,4,Dies.,Mécanique,NC,41 118 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 300 L2H2 TRAIL CREW CAB,4,Dies.,Mécanique,154 (nedc),40 758 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 320 L1H1 CABINE APPROFONDIE LIMITED,4,Dies.,Mécanique,196 (wltp),40 128 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 320 L1H1 CABINE APPROFONDIE LIMITED BVA,4,Dies.,Automatique,212 (wltp),42 048 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 320 L2H1 APPROFONDIE ACTIVE CREW CAB AUTO,4,Dies.,Automatique,218 (wltp),46 368 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 320 L2H1 CABINE APPROFONDIE ACTIVE CREW CAB,4,Dies.,Mécanique,201 (wltp),44 448 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 320 L2H2 CABINE APPROFONDIE ACTIVE CREW CAB,4,Dies.,Mécanique,NC,43 848 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 320L2H2 AUTOCAB APP ACTIVE,4,Dies.,Automatique,NC,45 648 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L1H1 KOMBI TRAIL,4,Dies.,Mécanique,196 (wltp),42 350 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L1H2 KOMBI TRAIL,4,Dies.,Mécanique,207 (wltp),42 710 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L2H1 CABINE APPROFONDIE LIMITED,4,Dies.,Mécanique,199 (wltp),42 468 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L2H1 CABINE APPROFONDIE TRAIL CREW CAB,4,Dies.,Mécanique,198 (wltp),43 758 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L2H1 TRAIL CREW CAB,4,Dies.,Mécanique,154 (nedc),42 438 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L2H2 CABINE APPROFONDIE TRAIL CREW CAB,4,Dies.,Mécanique,NC,43 158 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L2H2 KOMBI TRAIL,4,Dies.,Mécanique,158 (nedc),44 010 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 340 L2H2 TRAIL CREW CAB,4,Dies.,Mécanique,154 (nedc),42 798 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 KOMBI TRAIL 340 L2H1,4,Dies.,Mécanique,158 (nedc),43 650 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 KOMBI TREND BUSINESS 340 L1H1,4,Dies.,Mécanique,158 (nedc),39 110 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 KOMBI TREND BUSINESS 340 L1H2,4,Dies.,Mécanique,158 (nedc),39 470 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV 300L1H1 CABINE APPROFONDIE LIMITED,4,Dies.,Mécanique,188 (wltp),40 380 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV 320 L1H1 CABINE APPROFONDIE LIMITED,4,Dies.,Mécanique,189 (wltp),41 400 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV 320 L2H1 CABINE APPROFONDIE TREND BUSINESS,4,Dies.,Mécanique,189 (wltp),40 770 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV 320L2H1 C.APP LIMITED,4,Dies.,Mécanique,190 (wltp),42 720 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV 340L2H2 KOMBI TRAIL,4,Dies.,Mécanique,158 (nedc),45 279 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV TREND BUSINESS 320 L1H1,4,Dies.,Mécanique,137 (nedc),36 459 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV TREND BUSINESS 320 L1H2,4,Dies.,Mécanique,137 (nedc),36 819 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV TREND BUSINESS 320 L2H1,4,Dies.,Mécanique,141 (nedc),37 460 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV TREND BUSINESS 320 L2H2,4,Dies.,Mécanique,137 (nedc),38 360 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV TREND BUSINESS 340 L1H1,4,Dies.,Mécanique,137 (nedc),39 000 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 130 MHEV TREND BUSINESS 340 L1H2,4,Dies.,Mécanique,137 (nedc),39 360 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 131 MHEV TREND BUSINESS 320 L1H1,4,Dies.,Mécanique,137 (nedc),36 999 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 131 MHEV TREND BUSINESS 320 L1H2,4,Dies.,Mécanique,137 (nedc),37 359 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 131 MHEV TREND BUSINESS 320 L2H1,4,Dies.,Mécanique,137 (nedc),38 000 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L1H1 ACTIVE,4,Dies.,Mécanique,151 (nedc),42 600 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L1H2 ACTIVE,4,Dies.,Mécanique,151 (nedc),42 960 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L1H2 AUTO ACTIVE,4,Dies.,Automatique,NC,45 180 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L2H1 CABINE APPROFONDIE TRAIL CREW CAB,4,Dies.,Mécanique,NC,43 806 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L2H1 TRAIL CREW CAB,4,Dies.,Mécanique,151 (nedc),43 446 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L2H2 ACTIVE,4,Dies.,Mécanique,NC,44 400 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L2H2 ACTIVE AUTO,4,Dies.,Automatique,NC,46 200 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L2H2 CABINE APPROFONDIE TRAIL CREW CAB,4,Dies.,Mécanique,NC,44 166 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 300 L2H2 TRAIL CREW CAB,4,Dies.,Mécanique,151 (nedc),43 806 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 320 L1H1 AUTO CABINE APPROFONDIE LIMITED,4,Dies.,Automatique,212 (wltp),45 096 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 320 L1H1 CABINE APPROFONDIE ACTIVE CREW CAB,4,Dies.,Mécanique,NC,46 176 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 320 L1H1 CABINE APPROFONDIE ACTIVE CREW CAB AUTO,4,Dies.,Automatique,NC,48 096 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 320 L1H1 CABINE APPROFONDIE LIMITED,4,Dies.,Mécanique,196 (wltp),43 176 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
Ford Transit Custom,2020,(2) 2.0 ECOBLUE 170 320 L1H2 APPROFONDIE ACTIVE CREW CAB,4,Dies.,Mécanique,NC,45 876 €,https://www.caradisiac.com/fiches-techniques/modele--ford-transit-custom/2020/,FORD,TRANSIT CUSTOM,2020,Very Exact match,Partial match,Very Exact match
