source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Citroen Berlingo,2022,III TAILLE M 1.2 PURETECH 130 S&S FEEL PACK EAT8,5,Ess.,Automatique,154 (wltp),28 000 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.2 PURETECH 130 S&S FEEL PACK EAT8 7PL,5,Ess.,Automatique,154 (wltp),28 700 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.2 PURETECH 130 S&S SHINE EAT8,5,Ess.,Automatique,158 (wltp),29 350 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.2 PURETECH 130 S&S SHINE EAT8 7PL,5,Ess.,Automatique,158 (wltp),30 050 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.5 BLUEHDI 100 S&S FEEL,5,Dies.,Mécanique,142 (wltp),25 600 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.5 BLUEHDI 100 S&S FEEL 7PL,5,Dies.,Mécanique,142 (wltp),25 300 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.5 BLUEHDI 100 S&S FEEL PACK BV6,5,Dies.,Mécanique,137 (wltp),26 950 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.5 BLUEHDI 100 S&S LIVE,4,Dies.,Mécanique,141 (wltp),23 700 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.5 BLUEHDI 100 S&S LIVE BV6,5,Dies.,Mécanique,135 (wltp),24 100 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.5 BLUEHDI 130 S&S FEEL PACK BV6,5,Dies.,Mécanique,138 (wltp),28 550 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 1.5 BLUEHDI 130 S&S SHINE BV6,5,Dies.,Mécanique,144 (wltp),29 900 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M MOTEUR ELECT 100KW FEEL PACK 50 KWH,5,Elec.,Automatique,0,38 150 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M MOTEUR ELECT 100KW SHINE 50 KWH,5,Elec.,Automatique,0,39 500 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M MOTEUR ELECTRIQUE 100KW FEEL 50 KWH,5,Elec.,Automatique,0,36 800 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M MOTEUR ELECTRIQUE 100KW LIVE 50 KWH,5,Elec.,Automatique,0,35 300 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.2 130 PURETECH S&S SHINE EAT8 7PL,5,Ess.,Automatique,158 (wltp),31 050 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.2 PURETECH 130 S&S FEEL PACK 7PL EAT8,5,Ess.,Automatique,158 (wltp),29 700 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.2 PURETECH 130 S&S FEEL PACK EAT8,5,Ess.,Automatique,155 (wltp),29 000 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.2 PURETECH 130 S&S FEEL PACK EAT8 7PL,5,Ess.,Automatique,155 (wltp),29 700 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.5 BLUEHDI 130 S&S FEEL BV6 7PL,5,Dies.,Mécanique,140 (wltp),28 900 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.5 BLUEHDI 130 S&S FEEL PACK BV6,5,Dies.,Mécanique,140 (wltp),29 550 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.5 BLUEHDI 130 S&S FEEL PACK BV6 7PL,5,Dies.,Mécanique,141 (wltp),30 250 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 1.5 BLUEHDI 130 S&S SHINE BV6 7PL,5,Dies.,Mécanique,142 (wltp),31 600 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL MOTEUR ELEC 100KW FEEL PACK 50 KWH,5,Elec.,Automatique,0,39 150 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL PT 130 S&S FEEL PACK EAT8 7PL,5,Ess.,Automatique,158 (wltp),29 700 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,(2) FOURGON E-BERLINGO VAN TAILLE M 800 100 KW (136 CH) BATTERIE 50 KWH,4,Elec.,Automatique,0,39 240 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,(2) FOURGON E-BERLINGO VAN TAILLE M 800 100 KW (136 CH) BATTERIE 50 KWH PACK DRIVER CONNECT,4,Elec.,Automatique,0,41 160 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,(2) FOURGON E-BERLINGO VAN TAILLE XL 750 100 KW (136 CH) BATTERIE 50 KWH,4,Elec.,Automatique,0,41 580 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,(2) FOURGON E-BERLINGO VAN TAILLE XL 750 100 KW (136 CH) BATTERIE 50 KWH PACK DRIVER CONNECT,4,Elec.,Automatique,0,42 300 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN 1.5 BERLINGO M 650 BLUEHDI 100 S&S CONTROL BVM6,4,Dies.,Mécanique,139 (wltp),24 720 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN 1.5 BERLINGO TAILLE M 1000 BLUEHDI 100 S&S WORKER BVM6,4,Dies.,Mécanique,150 (wltp),27 660 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN 1.5 BERLINGO TAILLE XL 950 BLUEHDI 100 S&S WORKER BVM6,4,Dies.,Mécanique,150 (wltp),28 680 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN 1.5 M 650 BLUEHDI 130 S&S DRIVER EAT8,4,Dies.,Automatique,148 (wltp),31 380 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN 1.5 TAILLE M 1000 BLUEHDI 130 S&S CLUB EAT8,4,Dies.,Automatique,152 (wltp),30 360 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN 1.5 TAILLE XL 950 BLUEHDI 130 S&S DRIVER EAT8,4,Dies.,Automatique,153 (wltp),32 820 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN 1.5 XL 950 BLUEHDI 130 S&S CLUB EAT8,4,Dies.,Automatique,153 (wltp),31 380 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 650 BLUEHDI 100 S&S BVM6,4,Dies.,Mécanique,144 (wltp),26 760 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 650 BLUEHDI 100 S&S BVM6 PACK DRIVER CONNECT,4,Dies.,Mécanique,140 (wltp),28 680 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 650 BLUEHDI 130 S&S BVM6,4,Dies.,Mécanique,152 (wltp),27 960 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 650 BLUEHDI 130 S&S BVM6 PACK DRIVER CONNECT,4,Dies.,Mécanique,142 (wltp),29 880 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 650 BLUEHDI 130 S&S EAT8,4,Dies.,Automatique,152 (wltp),29 640 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 650 PURETECH 110 S&S BVM6,4,Ess.,Mécanique,154 (wltp),25 560 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 650 PURETECH 110 S&S BVM6 PACK DRIVER CONNECT,4,Ess.,Mécanique,154 (wltp),27 480 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 800KG 136 50KWH CONTROL,4,Elec.,Automatique,0,36 600 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 950 BLUEHDI 100 S&S BVM6,4,Dies.,Mécanique,148 (wltp),27 180 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 950 BLUEHDI 100 S&S BVM6 PACK DRIVER CONNECT,4,Dies.,Mécanique,144 (wltp),29 100 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 950 BLUEHDI 130 S&S BVM6 PACK DRIVER CONNECT,4,Dies.,Mécanique,145 (wltp),30 300 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE M 950 BLUEHDI 130 S&S EAT8,4,Dies.,Automatique,156 (wltp),30 060 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE TAILLE M 800KG 136 50KWH CLUB,4,Elec.,Automatique,0,37 800 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE TAILLE M 800KG 136 50KWH DRIVER,4,Elec.,Automatique,0,39 060 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE TAILLE M 950 BLUEHDI 130 S&S BVM6,4,Dies.,Mécanique,156 (wltp),28 380 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE XL 750KG 136 50KWH CLUB,4,Elec.,Automatique,0,38 820 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE XL 950 BLUEHDI 100 S&S BVM6,4,Dies.,Mécanique,148 (wltp),28 320 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE XL 950 BLUEHDI 100 S&S BVM6 PACK DRIVER CONNECT,4,Dies.,Mécanique,145 (wltp),30 240 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE XL 950 BLUEHDI 130 S&S BVM6,4,Dies.,Mécanique,157 (wltp),29 520 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE XL 950 BLUEHDI 130 S&S BVM6 PACK DRIVER CONNECT,4,Dies.,Mécanique,146 (wltp),31 440 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III (2) VAN TAILLE XL 950 BLUEHDI 130 S&S EAT8,4,Dies.,Automatique,157 (wltp),31 200 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE M 1000KG BLUEHDI 100 S&S CLUB,4,Dies.,Mécanique,148 (wltp),27 180 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE M 1000KG BLUEHDI 100 S&S WORKER,4,Dies.,Mécanique,155 (wltp),27 060 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE M 1000KG PURETECH 130 S&S 6CV AT CLUB,4,Ess.,Automatique,163 (wltp),27 660 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE M 650KG BLUEHDI 100 S&S CONTROL,3,Dies.,Mécanique,141 (wltp),24 120 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE M 650KG BLUEHDI 130 S&S CLUB BV6,4,Dies.,Mécanique,145 (wltp),28 140 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE M 650KG PURETECH 110 S&S 6CV BVM6 CONTROL BV6,4,Ess.,Mécanique,153 (wltp),23 760 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE M 650KG PURETECH 110 S&S 6CV CLUB BV6,4,Ess.,Mécanique,155 (wltp),25 800 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE TAILLE M 1000KG BLUEHDI 130 S&S CLUB BV6,4,Dies.,Mécanique,148 (wltp),28 560 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE TAILLE M 650KG BLUEHDI 100 S&S CLUB,4,Dies.,Mécanique,143 (wltp),26 760 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE TAILLE M 650KG BLUEHDI 100 S&S DRIVER,4,Dies.,Mécanique,143 (wltp),28 200 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE XL 950KG BLUEHDI 100 S&S CLUB,4,Dies.,Mécanique,149 (wltp),28 200 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE XL 950KG BLUEHDI 100 S&S CONTROL,4,Dies.,Mécanique,148 (wltp),25 200 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE XL 950KG BLUEHDI 100 S&S DRIVER,4,Dies.,Mécanique,149 (wltp),29 640 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE XL 950KG BLUEHDI 100 S&S WORKER,4,Dies.,Mécanique,156 (wltp),28 080 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE XL 950KG BLUEHDI 130 S&S CLUB BV6,4,Dies.,Mécanique,149 (wltp),29 580 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III VAN TAILLE XL CABINE APPROFONDIE BLUEHDI 100 S&S CONTROL,5,Dies.,Mécanique,153 (wltp),28 320 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-berlingo-3-van/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 136 100 KWH LIVE AUTOMATIQUE,5,Elec.,Automatique,0,36 750 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-e-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE M 136 100 KWH SHINE AUTOMATIQUE,5,Elec.,Automatique,0,40 700 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-e-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,III TAILLE XL 136 100 KWH SHINE AUTOMATIQUE,5,Elec.,Automatique,0,41 700 €,https://www.caradisiac.com/fiches-techniques/modele--citroen-e-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-e-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
Citroen Berlingo,2022,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--citroen-e-berlingo-3-multispace/2022/,CITROEN,BERLINGO,2022,Very Exact match,Partial match,Very Exact match
